wallet,chain,asset,raw_value_in,raw_value_out,value_unit,value_in_usd_est,distinct_senders,distinct_recipients,out_cnt,active_days,hours_of_day_active,night_share,round100_share,pass_through,is_accumulator,informal_score,anomaly_score,is_anomaly,is_sanctioned,hops_to_sanctioned,risk_score,attributability,risk_attribution_score,risk_tags,risk_categories,risk_source_count,is_known_risk,confirmed,label_name,label_tags,campaign_terror_score,is_top_campaign_lead,anchor_exchange,anchor_exchange_addr,anchor_usdt,anchor_links,has_exchange_anchor,actionability,components_bridged,total_bridged_size,is_bridge_wallet,country_codes,country_source,hits_interesting_country,funnel_ratio_recipients,funnel_ratio_out_cnt,is_single_recipient
0x8a8fad2637da7de8d4def905969218e0cc30b6d0,tron,USDT,1541222.25,1031591.63,USDT,1541222.25,708,8,20,8,24,0.21539345203905802,0.31964388282596207,0.6693334656958139,False,0.6699678569708548,-0.043674674286667825,True,False,,58.8,,0,[],[],0,False,False,,,67.0,False,,,0.0,,False,58.8,0,,False,[],,False,88.5,35.4,False
0xe202ba09d77c5d0934a7b926107747242b0adb15,tron,USDT,317714.0,300346.0,USDT,317714.0,53,6,8,8,14,0.10344827586206896,0.9224137931034483,0.9453344832144633,False,0.7186998420323287,-0.035472489289219755,True,False,,58.6,,0,[],[],0,False,False,,,4.7,False,,,0.0,,False,58.6,0,,False,[],,False,8.83,6.62,False
0xf62973d1640379aaf2ed6decd03b6ac18ba4622a,tron,USDT,39142.850943000005,0.0,USDT,39142.850943000005,369,0,0,1,4,0.2953929539295393,0.018970189701897018,0.0,True,0.3218442256042972,-0.08912394185017558,True,False,,58.2,,0,[],[],0,False,False,,,91.6,True,,,0.0,,False,58.2,0,,False,[],,False,369.0,369.0,True
0x7015f1baa789e899509504ea23b27deae4c6ae4e,tron,USDT,895005.6686169998,924685.698488,USDT,895005.6686169998,1399,3,11,8,20,0.1008462623413258,0.011283497884344146,1.0331618345131413,False,0.6690166930794667,-0.03905997568210129,True,False,,58.0,,0,[],[],0,False,False,,,41.0,False,,,0.0,,False,58.0,0,,False,[],,False,466.33,127.18,False
0x82294040a3afe657c758fc6bde7b1b547c8928d5,tron,USDT,1858516.7927599999,2233000.0,USDT,1858516.7927599999,693,3,3,8,8,0.4220640569395018,0.08540925266903915,1.2014957350392685,False,0.6667286059017256,-0.03801992752438477,True,False,,57.7,,0,[],[],0,False,False,,,55.6,False,,,0.0,,False,57.7,0,,False,[],,False,231.0,231.0,False
0xc681df379ce1950a73a5b1211628954bb2d9f296,tron,USDT,926391.7700000005,0.0,USDT,926391.7700000005,123,0,0,8,23,0.2742857142857143,0.005714285714285714,0.0,True,0.2391674127126231,-0.09306316349828825,True,False,,56.9,,0,[],[],0,False,False,,,53.7,False,,,0.0,,False,56.9,0,,False,[],,False,123.0,123.0,True
0x6a6734098f444d9c20c70685c68e002ebbaf0b7f,tron,USDT,1576334.4595340001,1535224.08,USDT,1576334.4595340001,638,7,24,8,24,0.21752738654147105,0.3489827856025039,0.9739202684523225,False,0.7378010635382711,-0.02240157760269601,True,False,,56.7,,0,[],[],0,False,False,,,58.2,False,,,0.0,,False,56.7,0,,False,[],,False,91.14,26.58,False
0x1b746bfebec1a0859f5487794c281dd07b4e7d7b,tron,USDT,466691.923113,466700.0,USDT,466691.923113,847,1,16,7,9,0.0,0.3146453089244851,1.000017306678346,False,0.8862543721468734,0.0014565552711597318,False,False,,56.2,,0,[],[],0,False,False,,,64.2,False,,,0.0,,False,56.2,0,,False,[],,False,847.0,52.94,True
0x5040e917ec134f9ba9b551fb1d67992de1c7d582,tron,USDT,144882.76999200002,0.0,USDT,144882.76999200002,347,0,0,7,2,1.0,0.005763688760806916,0.0,True,0.30624440465532676,-0.0800939561534828,True,False,,56.2,,0,[],[],0,False,False,,,81.5,False,,,0.0,,False,56.2,0,,False,[],,False,347.0,347.0,True
0xe91f322c81a91a4590dd7eb74ef1534d18848a69,tron,USDT,506811.3574,450906.51,USDT,506811.3574,67,7,13,8,12,0.13013698630136986,0.910958904109589,0.889692986189579,False,0.7377416411054181,-0.01958264813885857,True,False,,56.2,,0,[],[],0,False,False,,,15.8,False,,,0.0,,False,56.2,0,,False,[],,False,9.57,5.15,False
