"wallet","chain","asset","raw_value_in","raw_value_out","value_unit","value_in_usd_est","distinct_senders","distinct_recipients","out_cnt","active_days","hours_of_day_active","night_share","round100_share","pass_through","is_accumulator","informal_score","anomaly_score","is_anomaly","is_sanctioned","hops_to_sanctioned","risk_score","attributability","risk_attribution_score","risk_tags","risk_categories","risk_source_count","is_known_risk","confirmed","label_name","label_tags"
"0x5604862aa1d13bdd553cc08b0c5e7827245d88b6","tron","USDT",538856.12,522075.89,"USDT",538856.12,59,11,13,6,13,0.2835820895522388,0.04477611940298507,0.9688595352688952,False,0.4126033246783001,0.06885489230886388,False,False,"",31.7,"",0,"[]","[]",0,False,False,"",""
"0x87ba6ad453a3f7e6adea327d501cda05585d4d7f","tron","USDT",42762.872405,42486.0,"USDT",42762.872405,53,10,11,8,19,0.15151515151515152,0.030303030303030304,0.9935254020736075,False,0.36680852869058356,0.060670142433861374,False,False,"",31.7,"",0,"[]","[]",0,False,False,"",""
"0xffae6d54000d032942d4d2d41669e61d38339b03","tron","USDT",43980.88153199999,0.0,"USDT",43980.88153199999,60,0,0,3,21,0.3418803418803419,0.1282051282051282,0.0,True,0.16045977011494253,0.025350036820626087,False,False,"",31.7,"",0,"[]","[]",0,False,False,"",""
"0x26437bdb3638c4e30ab7737fd7a5f6156e08296f","tron","USDT",55921.353042,0.0,"USDT",55921.353042,66,0,0,8,22,0.08695652173913043,0.014492753623188406,0.0,True,0.14869731800766284,0.02344949619727954,False,False,"",31.7,"",0,"[]","[]",0,False,False,"",""
"0x1c206e7b7ec2cbb475273d1482ce58a9862c1551","tron","USDT",1881484.4600000002,1979185.3599999999,"USDT",1881484.4600000002,82,1,9,8,18,0.236,0.136,1.0519275614957775,False,0.7009937980456721,0.11874803897783687,False,False,"",31.6,"",0,"[]","[]",0,False,False,"",""
"0xec39b1f057cadac52b6bcf1a3901c33f3b38248d","tron","USDT",657853.2450890001,622638.0,"USDT",657853.2450890001,240,1,16,8,20,0.31141868512110726,0.08996539792387544,0.9464694514287364,False,0.627799637412184,0.10582503496372281,False,False,"",31.6,"",0,"[]","[]",0,False,False,"",""
"0x5e32d87ec7ccaf68349fe1882f8715373eab6a21","tron","USDT",121537.29999999999,124293.0,"USDT",121537.29999999999,103,9,25,8,20,0.09523809523809523,0.10317460317460317,1.0226736977043263,False,0.5705418888116252,0.09654598544276916,False,False,"",31.6,"",0,"[]","[]",0,False,False,"",""
"0xbd7f36e9d7f7760b869eae6acce4ce550398f8e7","tron","USDT",84776.8,124713.0,"USDT",84776.8,61,10,15,8,15,0.2087912087912088,0.14285714285714285,1.4710746336261806,False,0.5318195560333846,0.08965741811408617,False,False,"",31.6,"",0,"[]","[]",0,False,False,"",""
"0xbe1e9c84f14786ce0523527942bc260aedad510a","tron","USDT",41927.27899999998,59663.0,"USDT",41927.27899999998,89,3,4,8,24,0.23157894736842105,0.010526315789473684,1.4230114956899547,False,0.48125976982752633,0.0808849658970689,False,False,"",31.6,"",0,"[]","[]",0,False,False,"",""
"0x98f0ed1644e82d3bf0f31057da9e311e1d32aa17","tron","USDT",70679.08899999999,59097.0,"USDT",70679.08899999999,63,12,25,6,19,0.24285714285714285,0.15,0.8361313202551324,False,0.46165155140734826,0.07806910813009477,False,False,"",31.6,"",0,"[]","[]",0,False,False,"",""
"0xcb7004dee9113392ee28a3eb45ef65059cdbdbdf","tron","USDT",205786.17139500004,205786.171395,"USDT",205786.17139500004,290,2,12,2,18,0.5862068965517241,0.1482758620689655,0.9999999999999999,False,0.7237547892720306,0.12357635154051932,False,False,"",31.5,"",0,"[]","[]",0,False,False,"",""
"0x6e4b5df68b9a3d36e5cb87b2f199f7a74affb912","tron","USDT",1229227.0,1273668.0,"USDT",1229227.0,66,2,25,8,24,0.18413597733711048,0.603399433427762,1.0361536152394961,False,0.6480183190976947,0.11042372043381471,False,False,"",31.5,"",0,"[]","[]",0,False,False,"",""
"0x201c28cb19ab10fb74833b49dec8940d1cc634f6","tron","USDT",39042.27523,47076.0,"USDT",39042.27523,53,9,16,8,16,0.2,0.4533333333333333,1.2057698923198745,False,0.60836709433296,0.1034350337494303,False,False,"",31.5,"",0,"[]","[]",0,False,False,"",""
"0x9ba2713ec383afdc73b57e9423d03a72c2e0d6fe","tron","USDT",339967.127474,356828.0,"USDT",339967.127474,104,8,25,8,24,0.2973621103117506,0.1342925659472422,1.049595596642765,False,0.5828778155373474,0.0994266913734888,False,False,"",31.5,"",0,"[]","[]",0,False,False,"",""
"0x241653cdfbc6405f23f46e30799d26ce2e186029","tron","USDT",114158.90119799999,113512.0,"USDT",114158.90119799999,54,9,24,8,13,0.2571428571428571,0.38571428571428573,0.9943333266945344,False,0.4965486576760717,0.08418465488774984,False,False,"",31.5,"",0,"[]","[]",0,False,False,"",""
"0xc923181c191cf949292e3a4e28cd32510970c709","tron","USDT",408216.245512,407932.0,"USDT",408216.245512,167,7,17,3,9,0.0,0.012048192771084338,0.9993036888778312,False,0.7363933048253747,0.1259182411393574,False,False,"",31.4,"",0,"[]","[]",0,False,False,"",""
"0x7cf94cd111b8b7599cece38af55e7750ac0cb207","tron","USDT",117853.55124100001,100707.0,"USDT",117853.55124100001,59,7,12,8,14,0.08,0.48,0.8545096769639394,False,0.672108831944512,0.11529578758264059,False,False,"",31.4,"",0,"[]","[]",0,False,False,"",""
"0x6f0a1415ae3e9b1498f2dda3eb18c0fa3919fefe","tron","USDT",1424463.73,1268250.0,"USDT",1424463.73,59,4,17,8,17,0.12903225806451613,0.14193548387096774,0.890335059636794,False,0.639810306946516,0.10934363421505244,False,False,"",31.4,"",0,"[]","[]",0,False,False,"",""
"0x40c680647a625b0b579e04cd2aa5143e827f9cab","tron","USDT",87486.39,127243.979971,"USDT",87486.39,71,10,13,8,16,0.34146341463414637,0.2926829268292683,1.4544431421961748,False,0.49349834474084164,0.08421656765944657,False,False,"",31.4,"",0,"[]","[]",0,False,False,"",""
"0xfbc3709e4fdc937e979a8c86279a54103384d7b8","tron","USDT",1037464.8373049998,1252303.0,"USDT",1037464.8373049998,63,4,25,8,19,0.07180385288966724,0.021015761821366025,1.2070799462014352,False,0.4476453134417053,0.07673377162950662,False,False,"",31.4,"",0,"[]","[]",0,False,False,"",""
"0xc4951b4ad5538bde8ed573c34edc69ba4a69b6c1","tron","USDT",662752.370817,662753.0,"USDT",662752.370817,149,1,3,3,3,0.0,0.4881516587677725,1.0000009493485464,False,0.8771837181762678,0.15106829379824482,False,False,"",31.3,"",0,"[]","[]",0,False,False,"",""
"0x2461a0d31d1a48499d8e9c356d7dbde071927cf5","tron","USDT",194170.933832,197432.803832,"USDT",194170.933832,217,1,21,8,24,0.26180257510729615,0.19313304721030042,1.0167989612844022,False,0.6866593648312421,0.11811933280613235,False,False,"",31.3,"",0,"[]","[]",0,False,False,"",""
"0x019ba1b71259a8cc13ad055d4bfb4791b783dc2b","tron","USDT",115292.00788399999,115811.25,"USDT",115292.00788399999,159,5,17,6,3,0.0,0.13736263736263737,1.0045037130112473,False,0.839175885750241,0.1449462282936939,False,False,"",31.2,"",0,"[]","[]",0,False,False,"",""
"0x37563a13e588a44df72ea29c421d88819bbecf13","tron","USDT",446565.334912,446565.33491199993,"USDT",446565.334912,280,1,7,7,1,1.0,0.08635097493036212,0.9999999999999999,False,0.6416666666666666,0.11147810223409355,False,False,"",31.2,"",0,"[]","[]",0,False,False,"",""
"0xc519d35bfb08708db4ce985567abb62bcc4f2f52","tron","USDT",106581.228287,106581.228287,"USDT",106581.228287,79,1,1,2,13,0.36633663366336633,0.27722772277227725,1.0,False,0.6104789272030652,0.10576636031563252,False,False,"",31.2,"",0,"[]","[]",0,False,False,"",""
"0x1e393ebd7856aed9a494a2b4470b48262fdaaadb","tron","USDT",535424.936216,612507.1799999999,"USDT",535424.936216,54,10,10,8,21,0.05102040816326531,0.7346938775510204,1.143964613095464,False,0.500153437534164,0.08719775442761502,False,False,"",31.2,"",0,"[]","[]",0,False,False,"",""
"0x9ed234413a7087958744adce26dc411e2bb6ba69","tron","USDT",1409039.3399999996,1398000.0,"USDT",1409039.3399999996,107,2,9,8,24,0.20359281437125748,0.9131736526946108,0.99216534294919,False,0.7610192754863897,0.13228116057753686,False,False,"",31.1,"",0,"[]","[]",0,False,False,"",""
"0x6a6734098f444d9c20c70685c68e002ebbaf0b7f","tron","USDT",694975.2966279999,700766.0900000001,"USDT",694975.2966279999,202,4,7,8,24,0.1407766990291262,0.22815533980582525,1.0083323729636102,False,0.7457473185107263,0.12995793571000847,False,False,"",31.1,"",0,"[]","[]",0,False,False,"",""
"0x7626764f7024b185c48685194aebd9813c60dc2f","tron","USDT",343524.60514500004,324771.35,"USDT",343524.60514500004,60,7,19,8,11,0.22321428571428573,0.75,0.9454092811282487,False,0.7132581014363777,0.1243221355669985,False,False,"",31.1,"",0,"[]","[]",0,False,False,"",""
"0xb75bb8e1a62ef93196ad3296d63f1e3e4be32649","tron","USDT",1147804.613,900000.0,"USDT",1147804.613,128,2,2,3,15,0.07142857142857142,0.0,0.7841055784291399,False,0.7033919969118817,0.12248874477988309,False,False,"",31.1,"",0,"[]","[]",0,False,False,"",""
"0xbfd1da0f3f540ddc0a420a2d5da4978a2848d075","tron","USDT",355886.254917,396377.0001,"USDT",355886.254917,74,3,17,8,19,0.16822429906542055,0.411214953271028,1.1137744001730083,False,0.6463255797355133,0.11258909509330994,False,False,"",31.1,"",0,"[]","[]",0,False,False,"",""
"0x10b99d9effcb946ad54fa3694a7d54b399839b6b","tron","USDT",91640.5,103479.0,"USDT",91640.5,58,10,13,8,18,0.1827956989247312,0.23655913978494625,1.1291841489297854,False,0.6228988023979509,0.10887952184142297,False,False,"",31.1,"",0,"[]","[]",0,False,False,"",""
"0x201a780f94bb9bc4bda37b4fa21dae5db7402bb9","tron","USDT",36880.78,132801.0,"USDT",36880.78,63,3,10,8,21,0.29213483146067415,0.15730337078651685,3.600818637783691,False,0.3492911877394636,0.062182129068092784,False,False,"",31.1,"",0,"[]","[]",0,False,False,"",""
"0x1fd305e44a1dd9c9d05d4be0cc7465497b6acbd7","tron","USDT",15838.330000000002,0.0,"USDT",15838.330000000002,60,0,0,6,21,0.10465116279069768,0.03488372093023256,0.0,True,0.12295019157088123,0.02347088287799992,False,False,"",31.1,"",0,"[]","[]",0,False,False,"",""
"0xab74e33d8cbf9ced90172b79426226c31ce07e0e","tron","USDT",1123220.9717239998,1097620.0,"USDT",1123220.9717239998,110,1,7,8,18,0.23423423423423423,0.24324324324324326,0.9772075376364229,False,0.7959970630828401,0.13902735226595014,False,False,"",31.0,"",0,"[]","[]",0,False,False,"",""
"0xf56f0df13deb40782a33cb557ba2e94d41dcd177","tron","USDT",974634.346812,983342.0,"USDT",974634.346812,125,4,8,8,18,0.0784313725490196,0.09803921568627451,1.008934276958823,False,0.7948606541867794,0.13877611894504333,False,False,"",31.0,"",0,"[]","[]",0,False,False,"",""
"0x98f9a20a8ca3f37b93d2f15392aef26008ee76b7","tron","USDT",365724.915819,348000.0,"USDT",365724.915819,113,4,10,8,24,0.18009478672985782,0.5971563981042654,0.9515348420292694,False,0.7490042864135168,0.1309268151008235,False,False,"",31.0,"",0,"[]","[]",0,False,False,"",""
"0x57b118e7d6b9ddd64aaf65be06f48ea08bb11b01","tron","USDT",97385.42520899996,30000.0,"USDT",97385.42520899996,280,1,1,8,24,0.06481481481481481,0.04938271604938271,0.3080543103407585,True,0.3893694827578068,0.06969073719374308,False,False,"",31.0,"",0,"[]","[]",0,False,False,"",""
"0x9b6544b1b69c6aa720e0ea338c4e61bd95dcb2ff","tron","USDT",34053.350619,0.0,"USDT",34053.350619,52,0,0,1,2,0.9811320754716981,0.018867924528301886,0.0,True,0.053065134099616856,0.012431077182869399,False,False,"",30.9,"",0,"[]","[]",0,False,False,"",""
"0x92344f427840b4a3c5e5f5cc632101afe93465a3","tron","USDT",483143.0860000001,384189.606001,"USDT",483143.0860000001,201,3,3,7,24,0.19806763285024154,0.2753623188405797,0.7951880449780458,False,0.7171602143595939,0.12704695027938573,False,False,"",30.8,"",0,"[]","[]",0,False,False,"",""
"0x3172f25d3fe3430c404fadb56f0638531fd7e2ae","tron","USDT",262339.92999999993,254986.99999999997,"USDT",262339.92999999993,273,3,18,8,24,0.1850828729281768,0.0,0.971971746733332,False,0.6364250006876626,0.11281545705087836,False,False,"",30.8,"",0,"[]","[]",0,False,False,"",""
"0xebe1814c87aa88de3f4139975cb6add8880bef94","tron","USDT",528919.1762,562798.1500000001,"USDT",528919.1762,56,7,16,8,18,0.19540229885057472,0.28735632183908044,1.064053215168719,False,0.6314039163532295,0.11229168414583673,False,False,"",30.8,"",0,"[]","[]",0,False,False,"",""
"0x7e010e0456eaa69812e177524f92e1bea285de61","tron","USDT",1586914.0307109996,896955.0,"USDT",1586914.0307109996,159,1,3,1,2,0.3515151515151515,0.2727272727272727,0.565219654399381,False,0.6070286052093781,0.10791033949662943,False,False,"",30.8,"",0,"[]","[]",0,False,False,"",""
"0x41d0a145460c2ea127f587438c184a8a4e0fa179","tron","USDT",889183.7829999998,805080.431,"USDT",889183.7829999998,152,3,16,8,15,0.26282051282051283,0.0,0.9054151080935764,False,0.5924814890516655,0.10577446787514727,False,False,"",30.8,"",0,"[]","[]",0,False,False,"",""
"0xfa9841f8fc864820fa2cfc0884590cfa8708a6d6","tron","USDT",12932.08,11764.8,"USDT",12932.08,51,6,8,8,21,0.21875,0.21875,0.9097376446789689,False,0.46742645613885897,0.08417681338295901,False,False,"",30.8,"",0,"[]","[]",0,False,False,"",""
"0x5040e917ec134f9ba9b551fb1d67992de1c7d582","tron","USDT",195757.52099600004,3000.0,"USDT",195757.52099600004,296,2,2,6,3,0.9966216216216216,0.0033783783783783786,0.015325081686446671,True,0.35605352208441576,0.06529302831198941,False,False,"",30.8,"",0,"[]","[]",0,False,False,"",""
"0x49f59d1bbb644350722bed790e0ba6027162a191","tron","USDT",92941.422753,92941.422753,"USDT",92941.422753,75,1,1,1,14,0.09,0.26,1.0,False,0.7436590038314176,0.1318421460472904,False,False,"",30.7,"",0,"[]","[]",0,False,False,"",""
"0x0cbb140c800d0486e52c047337bd7ce2044445a7","tron","USDT",399967.56,526127.53,"USDT",399967.56,67,7,20,7,18,0.02586206896551724,0.9482758620689655,1.3154255060085374,False,0.7082750520549975,0.12635049248677233,False,False,"",30.7,"",0,"[]","[]",0,False,False,"",""
"0x5bdb85202faf2176fbdcf0d844ad6054a7385417","tron","USDT",1385415.4822370003,1311000.0,"USDT",1385415.4822370003,103,1,10,6,14,0.29120879120879123,0.34065934065934067,0.9462865232913067,False,0.650579143738721,0.11647565581746677,False,False,"",30.7,"",0,"[]","[]",0,False,False,"",""
"0xd87d41c7da3723ef9b23324708378ecc13c0c168","tron","USDT",1641181.3299999998,1335714.0,"USDT",1641181.3299999998,71,3,6,8,23,0.24890829694323144,0.45414847161572053,0.813873504154474,False,0.6265869613672933,0.11210326786039604,False,False,"",30.7,"",0,"[]","[]",0,False,False,"",""
"0xfabc2caf2d1e11cc0a9c9357dd144646b1e65449","tron","USDT",688626.58,688058.76,"USDT",688626.58,59,4,21,8,22,0.2845528455284553,0.6747967479674797,0.9991754311894264,False,0.6154864272340539,0.11044475536868875,False,False,"",30.7,"",0,"[]","[]",0,False,False,"",""
"0xd9a53e1a8b63b1dc15d3e46b47538f881cccd4a5","tron","USDT",1036821.39,118875.91,"USDT",1036821.39,100,9,9,2,10,0.07633587786259542,0.8396946564885496,0.11465418359086901,True,0.5721453961051469,0.10291365915715828,False,False,"",30.7,"",0,"[]","[]",0,False,False,"",""
"0xd83e3be9f29abfbd0974eef1aae2a84fe6967d23","tron","USDT",829537.2466520001,1030000.0,"USDT",829537.2466520001,132,1,2,8,24,0.21782178217821782,0.0009000900090009,1.2416561211170016,False,0.5081438715620402,0.09169567103834914,False,False,"",30.7,"",0,"[]","[]",0,False,False,"",""
"0xea962c0ed8e017fb14c9e1d10062fd80a1f26fb4","tron","USDT",45957.721573,0.0,"USDT",45957.721573,60,0,0,4,7,0.43333333333333335,0.0,0.0,True,0.0918007662835249,0.020874448793111622,False,False,"",30.7,"",0,"[]","[]",0,False,False,"",""
"0x31ee274bbc79747764345eab79e45ffc83025c0b","tron","USDT",1649671.9679999999,1649672.0,"USDT",1649671.9679999999,106,1,9,2,7,0.0,0.07692307692307693,1.0000000193977958,False,0.7182567011012837,0.12824638896719642,False,False,"",30.6,"",0,"[]","[]",0,False,False,"",""
"0x9f62c308d3c05c18dc4cb66cbd4166518afbb6d8","tron","USDT",336877.09604499995,318305.0,"USDT",336877.09604499995,50,6,17,8,23,0.2,0.5555555555555556,0.944869816728297,False,0.5246827756061958,0.0950600145779738,False,False,"",30.6,"",0,"[]","[]",0,False,False,"",""
"0xbdd2974950f2b93788e5b1ac2117d189c08de64b","tron","USDT",129877.150112,129871.466112,"USDT",129877.150112,136,2,22,8,17,0.23690773067331672,0.0798004987531172,0.9999562355657242,False,0.7975199827453288,0.14286838173088934,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0x028985e3deb1863a7ca8f36e531bba2654865daa","tron","USDT",1122512.23,1180012.23,"USDT",1122512.23,95,2,13,8,24,0.17777777777777778,0.9866666666666667,1.0512243862144826,False,0.7378202568567204,0.13272997941082199,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0x4e07c88a6861c75da2deabf36477d687fca53e8b","tron","USDT",609036.599331,725334.709331,"USDT",609036.599331,174,4,5,6,24,0.14986376021798364,0.2506811989100817,1.190954222008576,False,0.707383868241963,0.12725677493330784,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0x659e770ea0cc53ac782efea27c6037ce13acd0ce","tron","USDT",1841942.1487509997,1750000.0,"USDT",1841942.1487509997,57,1,3,6,13,0.0,0.5523809523809524,0.950084127879182,False,0.6857064807482502,0.1233703769218778,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0x63867258afc3e1bc5ffcbadbd772ca80ea8f4561","tron","USDT",176081.13936300005,150000.0,"USDT",176081.13936300005,287,2,4,8,22,0.052941176470588235,0.09705882352941177,0.8518799943176624,False,0.6671192938826896,0.12028649561026011,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0x9d25a013fca588e5e652895145572f550dd5079d","tron","USDT",1783802.0,1755100.0,"USDT",1783802.0,78,1,16,8,24,0.17993079584775087,0.7335640138408305,0.9839096491650979,False,0.6572608570360847,0.1185976572468852,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0x6fbd056ff38a7fd6e017e22613e09e181c514a90","tron","USDT",164683.16999999998,171001.0,"USDT",164683.16999999998,57,9,15,8,18,0.1,0.23846153846153847,1.0383635437671015,False,0.6340705862657368,0.11462918883442835,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0x115d654eb3b61e748273978969ee5f406f77e2d4","tron","USDT",80261.363564,80261.363564,"USDT",80261.363564,76,1,1,2,16,0.42574257425742573,0.24752475247524752,1.0,False,0.5950766283524904,0.10775669993096698,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0x8b0b1edcda84db4f1eea5fef564e738ac0a4b3de","tron","USDT",98337.604,93772.0,"USDT",98337.604,62,11,15,8,21,0.2708333333333333,0.34375,0.9535721451989007,False,0.5395458466643012,0.09843239871593756,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0xafac18c277347e41388cfc282498f75bf6490f29","tron","USDT",50028.69,50027.69,"USDT",50028.69,60,1,1,3,21,0.09917355371900827,0.1487603305785124,0.9999800114694188,False,0.4719500252823895,0.08700535533343695,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0x1d87fa3b14368b55faf4f5520282299409b850dd","tron","USDT",1969810.8900000006,1855520.62,"USDT",1969810.8900000006,51,6,18,8,23,0.19369369369369369,0.0045045045045045045,0.9419790648025098,False,0.3680892995505403,0.06915544526208317,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0x48d14467e426df809abf7854449f089614386abe","tron","USDT",15069.0,7403.536,"USDT",15069.0,50,9,18,8,20,0.21428571428571427,0.12857142857142856,0.49130904505939343,True,0.17841506571685956,0.03714368275775459,False,False,"",30.5,"",0,"[]","[]",0,False,False,"",""
"0xecc1165e1cf91fefcacf2daf0a18c0a1bab76afa","tron","USDT",398684.7441479999,401699.74414799997,"USDT",398684.7441479999,114,4,16,7,12,0.0,0.40625,1.0075623661157218,False,0.885556492294097,0.15868859885586006,False,False,"",30.4,"",0,"[]","[]",0,False,False,"",""
"0x84ad07b25708e4af43d6163bd9f94c699b3ee903","tron","USDT",21740.5,21266.0,"USDT",21740.5,71,4,9,8,16,0.16049382716049382,0.24691358024691357,0.9781743750143741,False,0.7704049899454036,0.13899801694657105,False,False,"",30.4,"",0,"[]","[]",0,False,False,"",""
"0xdb1a5d9ef307943253e8f42187d618e5eeca994b","tron","USDT",440222.3988950001,524747.63545,"USDT",440222.3988950001,149,1,1,7,21,0.22429906542056074,0.5327102803738317,1.1920057606499945,False,0.694223368942798,0.12546633579381877,False,False,"",30.4,"",0,"[]","[]",0,False,False,"",""
"0x34316b21236ac9b456edd5be5f21ca79e66f775c","tron","USDT",685197.5850170001,1159634.0,"USDT",685197.5850170001,141,9,12,8,21,0.11347517730496454,0.3262411347517731,1.6924081832121882,False,0.5548708537790182,0.10173255573175072,False,False,"",30.4,"",0,"[]","[]",0,False,False,"",""
"0x0dfc27ce15b5043782b872454f73c610f00c7ae8","tron","USDT",302408.837145,305327.090854,"USDT",302408.837145,165,2,3,6,14,0.012121212121212121,0.2787878787878788,1.0096500278779907,False,0.8966715269914517,0.16121098065450246,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0x4ef82f7ffd1ae4881b2aef7da77da97fd8e3d2e8","tron","USDT",156918.012095,157159.0,"USDT",156918.012095,58,4,22,8,14,0.23931623931623933,0.7350427350427351,1.0015357568056247,False,0.7603825038112889,0.13738569619590008,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0x4f2b63805c8740b5b0bdbb595d43e394b0e93747","tron","USDT",100763.15321099998,100763.0,"USDT",100763.15321099998,124,6,14,3,13,0.22,0.0022222222222222222,0.9999984794937922,False,0.7501721096918619,0.1359292364575721,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0x3a417e1d78175bc805f4bc84c389bd3ea4b66de9","tron","USDT",64528.99839800001,63400.0,"USDT",64528.99839800001,120,5,10,4,14,0.17448405253283303,0.0,0.9825040148455954,False,0.7353705347698855,0.13369916422512634,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0xc270edd0a0f1215741e4b4029d3cede1e93fe399","tron","USDT",15039.796400000001,14967.5936,"USDT",15039.796400000001,72,2,20,8,18,0.1232876712328767,0.0547945205479452,0.9951992169255695,False,0.6924306479828151,0.1258503591104954,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0x4df3b63bc178b22356af24920a18f760dbd35e14","tron","USDT",178509.87,178696.12999999995,"USDT",178509.87,226,1,18,8,24,0.28507795100222716,0.155902004454343,1.0010434156946053,False,0.6703660295047571,0.12209601275574855,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0x597e5f7d6a359c7148e6199bbc6b4082b308ad77","tron","USDT",1570515.0301879998,1600000.0,"USDT",1570515.0301879998,109,1,2,7,2,0.7596153846153846,0.10897435897435898,1.0187740768125413,False,0.5827777516873002,0.10722271147079865,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0x2affe463ff8846cfe0bf4307b7f5f7f72ee0ca22","tron","USDT",1816024.96,1788854.13,"USDT",1816024.96,53,1,22,8,21,0.2641509433962264,0.5471698113207547,0.985038294848106,False,0.5090191532224948,0.09492324004819747,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0x060a2b33e665836052f8a3bbb63a2149ce7685a6","tron","USDT",785378.904091,52500.0,"USDT",785378.904091,286,2,2,8,24,0.0946372239747634,0.3470031545741325,0.06684671529440132,True,0.49980612466807567,0.09323841588598186,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0x2924c20258fd6c5f1682ab08641da23a0662a77e","tron","USDT",14060.018160000007,0.0,"USDT",14060.018160000007,54,0,0,8,23,0.16304347826086957,0.010869565217391304,0.0,True,0.06266283524904215,0.018605032236505115,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0x4ed1224f5af4b2254081e62df8ce7c0421d88508","tron","USDT",50464.99,0.0,"USDT",50464.99,50,0,0,3,21,0.45348837209302323,0.09302325581395349,0.0,True,0.062298850574712655,0.018230354726988196,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0x8173383863d130438abce7aed71888a5eeea7e81","tron","USDT",336017.43137699994,303229.514545,"USDT",336017.43137699994,118,5,22,7,11,0.004016064257028112,0.0963855421686747,0.9024219764503436,False,0.7706951232594175,0.14048764188040364,False,False,"",30.2,"",0,"[]","[]",0,False,False,"",""
"0x387c3cc274a9c7fb5a303cade32896595da6c3f0","tron","USDT",156788.55330399997,151000.0,"USDT",156788.55330399997,94,5,18,4,14,0.20959147424511546,0.0,0.9630805107769796,False,0.6988996270596105,0.1279549618482339,False,False,"",30.2,"",0,"[]","[]",0,False,False,"",""
"0x91481c4ede0bfc6d3560e36bf49879595f6e71f0","tron","USDT",1128035.0,1069102.0,"USDT",1128035.0,67,2,14,8,24,0.14754098360655737,0.9770491803278688,0.9477560536685475,False,0.66190753257279,0.12139689942515197,False,False,"",30.2,"",0,"[]","[]",0,False,False,"",""
"0xa31264ea484c027d33ce1eb8fcf74463084d8145","tron","USDT",751865.34,785068.0,"USDT",751865.34,226,1,13,8,23,0.225,0.1375,1.0441603811661275,False,0.6513211804717552,0.12003064087703391,False,False,"",30.2,"",0,"[]","[]",0,False,False,"",""
"0xf3d501b6dccd04edcb7521440ec54d7966d923f9","tron","USDT",172816.395769,182224.0,"USDT",172816.395769,212,8,8,6,6,0.6186770428015564,0.08560311284046693,1.05443698897398,False,0.6200704566113343,0.11467392313642855,False,False,"",30.2,"",0,"[]","[]",0,False,False,"",""
"0x2a15296cc4fe3d09556dd085c73e6be651e0a6d8","tron","USDT",241148.62839300002,202480.0,"USDT",241148.62839300002,115,3,4,8,4,0.1643835616438356,0.3767123287671233,0.8396481512223999,False,0.8510330785203422,0.15473711269175794,False,False,"",30.1,"",0,"[]","[]",0,False,False,"",""
"0x6aaab16ba4aa8a99b795aff2f810682ada41dcc9","tron","USDT",84474.85817200001,95489.0,"USDT",84474.85817200001,62,6,6,5,7,0.0,0.7536231884057971,1.1303836675946115,False,0.7627163699293537,0.13925913731580308,False,False,"",30.1,"",0,"[]","[]",0,False,False,"",""
"0xfe0a5f832447072f5db306519aeab3accebd3ffc","tron","USDT",306448.0,306448.0,"USDT",306448.0,128,1,1,1,1,0.0,0.1171875,1.0,False,0.7609003831417624,0.13929652896081862,False,False,"",30.1,"",0,"[]","[]",0,False,False,"",""
"0x08b8f7469ba8e3f4b1678710731e69dfd37b6af4","tron","USDT",1491726.689921,1689000.0,"USDT",1491726.689921,76,1,7,8,10,0.1744186046511628,0.20930232558139536,1.1322449423288439,False,0.7076314713043462,0.13019637617559804,False,False,"",30.1,"",0,"[]","[]",0,False,False,"",""
"0x90e974aad3b49de513d932f006f1c9ac9da0d616","tron","USDT",943835.03,944162.0,"USDT",943835.03,202,1,13,8,23,0.28019323671497587,0.21256038647342995,1.0003464270657554,False,0.6935130900657761,0.12757721892936325,False,False,"",30.1,"",0,"[]","[]",0,False,False,"",""
